Entity,Code,Year,Annual CO₂ emissions (per capita)
Papua New Guinea,PNG,1838,0
Papua New Guinea,PNG,1839,0
Papua New Guinea,PNG,1840,0
Papua New Guinea,PNG,1841,0
Papua New Guinea,PNG,1842,0
Papua New Guinea,PNG,1843,0
Papua New Guinea,PNG,1844,0
Papua New Guinea,PNG,1845,0
Papua New Guinea,PNG,1846,0
Papua New Guinea,PNG,1847,0
Papua New Guinea,PNG,1848,0
Papua New Guinea,PNG,1849,0
Papua New Guinea,PNG,1850,0
Papua New Guinea,PNG,1851,0
Papua New Guinea,PNG,1852,0
Papua New Guinea,PNG,1853,0
Papua New Guinea,PNG,1854,0
Papua New Guinea,PNG,1855,0
Papua New Guinea,PNG,1856,0
Papua New Guinea,PNG,1857,0
Papua New Guinea,PNG,1858,0
Papua New Guinea,PNG,1859,0
Papua New Guinea,PNG,1860,0
Papua New Guinea,PNG,1861,0
Papua New Guinea,PNG,1862,0
Papua New Guinea,PNG,1863,0
Papua New Guinea,PNG,1864,0
Papua New Guinea,PNG,1865,0
Papua New Guinea,PNG,1866,0
Papua New Guinea,PNG,1867,0
Papua New Guinea,PNG,1868,0
Papua New Guinea,PNG,1869,0
Papua New Guinea,PNG,1870,0
Papua New Guinea,PNG,1871,0
Papua New Guinea,PNG,1872,0
Papua New Guinea,PNG,1873,0
Papua New Guinea,PNG,1874,0
Papua New Guinea,PNG,1875,0
Papua New Guinea,PNG,1876,0
Papua New Guinea,PNG,1877,0
Papua New Guinea,PNG,1878,0
Papua New Guinea,PNG,1879,0
Papua New Guinea,PNG,1880,0
Papua New Guinea,PNG,1881,0
Papua New Guinea,PNG,1882,0
Papua New Guinea,PNG,1883,0
Papua New Guinea,PNG,1884,0
Papua New Guinea,PNG,1885,0
Papua New Guinea,PNG,1886,0
Papua New Guinea,PNG,1887,0
Papua New Guinea,PNG,1888,0
Papua New Guinea,PNG,1889,0
Papua New Guinea,PNG,1890,0
Papua New Guinea,PNG,1891,0
Papua New Guinea,PNG,1892,0
Papua New Guinea,PNG,1893,0
Papua New Guinea,PNG,1894,0
Papua New Guinea,PNG,1895,0
Papua New Guinea,PNG,1896,0
Papua New Guinea,PNG,1897,0
Papua New Guinea,PNG,1898,0
Papua New Guinea,PNG,1899,0
Papua New Guinea,PNG,1900,0
Papua New Guinea,PNG,1901,0
Papua New Guinea,PNG,1902,0
Papua New Guinea,PNG,1903,0
Papua New Guinea,PNG,1904,0
Papua New Guinea,PNG,1905,0
Papua New Guinea,PNG,1906,0
Papua New Guinea,PNG,1907,0
Papua New Guinea,PNG,1908,0
Papua New Guinea,PNG,1909,0
Papua New Guinea,PNG,1910,0
Papua New Guinea,PNG,1911,0
Papua New Guinea,PNG,1912,0
Papua New Guinea,PNG,1913,0
Papua New Guinea,PNG,1914,0
Papua New Guinea,PNG,1915,0
Papua New Guinea,PNG,1916,0
Papua New Guinea,PNG,1917,0
Papua New Guinea,PNG,1918,0
Papua New Guinea,PNG,1919,0
Papua New Guinea,PNG,1920,0
Papua New Guinea,PNG,1921,0
Papua New Guinea,PNG,1922,0
Papua New Guinea,PNG,1923,0
Papua New Guinea,PNG,1924,0
Papua New Guinea,PNG,1925,0
Papua New Guinea,PNG,1926,0
Papua New Guinea,PNG,1927,0
Papua New Guinea,PNG,1928,0
Papua New Guinea,PNG,1929,0
Papua New Guinea,PNG,1930,0
Papua New Guinea,PNG,1931,0
Papua New Guinea,PNG,1932,0
Papua New Guinea,PNG,1933,0
Papua New Guinea,PNG,1934,0
Papua New Guinea,PNG,1935,0
Papua New Guinea,PNG,1936,0
Papua New Guinea,PNG,1937,0
Papua New Guinea,PNG,1938,0
Papua New Guinea,PNG,1939,0
Papua New Guinea,PNG,1940,0
Papua New Guinea,PNG,1941,0
Papua New Guinea,PNG,1942,0
Papua New Guinea,PNG,1943,0
Papua New Guinea,PNG,1944,0
Papua New Guinea,PNG,1945,0
Papua New Guinea,PNG,1946,0
Papua New Guinea,PNG,1947,0
Papua New Guinea,PNG,1948,0
Papua New Guinea,PNG,1949,0
Papua New Guinea,PNG,1950,0.035622086
Papua New Guinea,PNG,1951,0.03957007
Papua New Guinea,PNG,1952,0.05239242
Papua New Guinea,PNG,1953,0.05780565
Papua New Guinea,PNG,1954,0.05636156
Papua New Guinea,PNG,1955,0.07391658
Papua New Guinea,PNG,1956,0.07196179
Papua New Guinea,PNG,1957,0.080041245
Papua New Guinea,PNG,1958,0.0778943
Papua New Guinea,PNG,1959,0.0833989
Papua New Guinea,PNG,1960,0.09041592
Papua New Guinea,PNG,1961,0.0989939
Papua New Guinea,PNG,1962,0.095005736
Papua New Guinea,PNG,1963,0.12045636
Papua New Guinea,PNG,1964,0.122952
Papua New Guinea,PNG,1965,0.13685276
Papua New Guinea,PNG,1966,0.15001175
Papua New Guinea,PNG,1967,0.18772343
Papua New Guinea,PNG,1968,0.21132258
Papua New Guinea,PNG,1969,0.2291009
Papua New Guinea,PNG,1970,0.27821454
Papua New Guinea,PNG,1971,0.3233796
Papua New Guinea,PNG,1972,0.48559412
Papua New Guinea,PNG,1973,0.5032229
Papua New Guinea,PNG,1974,0.580434
Papua New Guinea,PNG,1975,0.5480653
Papua New Guinea,PNG,1976,0.5503996
Papua New Guinea,PNG,1977,0.5412656
Papua New Guinea,PNG,1978,0.56196696
Papua New Guinea,PNG,1979,0.5902093
Papua New Guinea,PNG,1980,0.58887535
Papua New Guinea,PNG,1981,0.6093024
Papua New Guinea,PNG,1982,0.60136664
Papua New Guinea,PNG,1983,0.6077672
Papua New Guinea,PNG,1984,0.6058767
Papua New Guinea,PNG,1985,0.6164088
Papua New Guinea,PNG,1986,0.58554596
Papua New Guinea,PNG,1987,0.64826125
Papua New Guinea,PNG,1988,0.59744763
Papua New Guinea,PNG,1989,0.5402384
Papua New Guinea,PNG,1990,0.5574234
Papua New Guinea,PNG,1991,0.54349405
Papua New Guinea,PNG,1992,0.5296729
Papua New Guinea,PNG,1993,0.5105499
Papua New Guinea,PNG,1994,0.4897191
Papua New Guinea,PNG,1995,0.4460507
Papua New Guinea,PNG,1996,0.4570518
Papua New Guinea,PNG,1997,0.5192664
Papua New Guinea,PNG,1998,0.5568543
Papua New Guinea,PNG,1999,0.4592572
Papua New Guinea,PNG,2000,0.4835844
Papua New Guinea,PNG,2001,0.5626046
Papua New Guinea,PNG,2002,0.5913288
Papua New Guinea,PNG,2003,0.6472619
Papua New Guinea,PNG,2004,0.712635
Papua New Guinea,PNG,2005,0.6742976
Papua New Guinea,PNG,2006,0.6417801
Papua New Guinea,PNG,2007,0.88356525
Papua New Guinea,PNG,2008,0.67140836
Papua New Guinea,PNG,2009,0.691585
Papua New Guinea,PNG,2010,0.6145909
Papua New Guinea,PNG,2011,0.66929203
Papua New Guinea,PNG,2012,0.6314798
Papua New Guinea,PNG,2013,0.6584857
Papua New Guinea,PNG,2014,0.7794687
Papua New Guinea,PNG,2015,0.7490007
Papua New Guinea,PNG,2016,0.7654302
Papua New Guinea,PNG,2017,0.709793
Papua New Guinea,PNG,2018,0.80634075
Papua New Guinea,PNG,2019,0.8257233
Papua New Guinea,PNG,2020,0.8538908
Papua New Guinea,PNG,2021,0.85528
Paraguay,PRY,1950,0.041392382
Paraguay,PRY,1951,0.030946108
Paraguay,PRY,1952,0.06514251
Paraguay,PRY,1953,0.075075254
Paraguay,PRY,1954,0.1111714
Paraguay,PRY,1955,0.112987354
Paraguay,PRY,1956,0.11466865
Paraguay,PRY,1957,0.12034781
Paraguay,PRY,1958,0.13380763
Paraguay,PRY,1959,0.16433974
Paraguay,PRY,1960,0.16046411
Paraguay,PRY,1961,0.18682942
Paraguay,PRY,1962,0.19704118
Paraguay,PRY,1963,0.20119153
Paraguay,PRY,1964,0.20674062
Paraguay,PRY,1965,0.25638786
Paraguay,PRY,1966,0.23353936
Paraguay,PRY,1967,0.21666339
Paraguay,PRY,1968,0.2562301
Paraguay,PRY,1969,0.22085342
Paraguay,PRY,1970,0.30863434
Paraguay,PRY,1971,0.2571108
Paraguay,PRY,1972,0.28306866
Paraguay,PRY,1973,0.33580446
Paraguay,PRY,1974,0.35914332
Paraguay,PRY,1975,0.3081359
Paraguay,PRY,1976,0.3701414
Paraguay,PRY,1977,0.40422735
Paraguay,PRY,1978,0.49709973
Paraguay,PRY,1979,0.4418909
Paraguay,PRY,1980,0.48246557
Paraguay,PRY,1981,0.43725005
Paraguay,PRY,1982,0.41899216
Paraguay,PRY,1983,0.4211192
Paraguay,PRY,1984,0.43341437
Paraguay,PRY,1985,0.43778583
Paraguay,PRY,1986,0.4550675
Paraguay,PRY,1987,0.5019017
Paraguay,PRY,1988,0.55762005
Paraguay,PRY,1989,0.5627074
Paraguay,PRY,1990,0.52612364
Paraguay,PRY,1991,0.5046647
Paraguay,PRY,1992,0.60320425
Paraguay,PRY,1993,0.6643785
Paraguay,PRY,1994,0.75729877
Paraguay,PRY,1995,0.85517246
Paraguay,PRY,1996,0.78927684
Paraguay,PRY,1997,0.85672915
Paraguay,PRY,1998,0.8904137
Paraguay,PRY,1999,0.8706511
Paraguay,PRY,2000,0.703798
Paraguay,PRY,2001,0.7091008
Paraguay,PRY,2002,0.7296421
Paraguay,PRY,2003,0.75309026
Paraguay,PRY,2004,0.7498268
Paraguay,PRY,2005,0.69015396
Paraguay,PRY,2006,0.706218
Paraguay,PRY,2007,0.7229794
Paraguay,PRY,2008,0.7578098
Paraguay,PRY,2009,0.7946405
Paraguay,PRY,2010,0.87053657
Paraguay,PRY,2011,0.8895921
Paraguay,PRY,2012,0.87337506
Paraguay,PRY,2013,0.8612127
Paraguay,PRY,2014,0.8961541
Paraguay,PRY,2015,0.9789061
Paraguay,PRY,2016,1.1415454
Paraguay,PRY,2017,1.2695866
Paraguay,PRY,2018,1.3204619
Paraguay,PRY,2019,1.2625307
Paraguay,PRY,2020,1.2137206
Paraguay,PRY,2021,1.2793584
Peru,PER,1884,0.0011724965
Peru,PER,1885,0.0011577146
Peru,PER,1886,0.0022862377
Peru,PER,1887,0.0022574149
Peru,PER,1888,0.0022289546
Peru,PER,1889,0.002202592
Peru,PER,1890,0.003267354
Peru,PER,1891,0.014012746
Peru,PER,1892,0.019217124
Peru,PER,1893,0.013757007
Peru,PER,1894,0.011538198
Peru,PER,1895,0.011436754
Peru,PER,1896,0.0113362
Peru,PER,1897,0.011236532
Peru,PER,1898,0.024300527
Peru,PER,1899,0.044123847
Peru,PER,1900,0.06649144
Peru,PER,1901,0.06378693
Peru,PER,1902,0.026180064
Peru,PER,1903,0.055525146
Peru,PER,1904,0.07183398
Peru,PER,1905,0.08958645
Peru,PER,1906,0.107798256
Peru,PER,1907,0.19830655
Peru,PER,1908,0.29727837
Peru,PER,1909,0.36533415
Peru,PER,1910,0.3178047
Peru,PER,1911,0.35527036
Peru,PER,1912,0.33967736
Peru,PER,1913,0.36150146
Peru,PER,1914,0.3502708
Peru,PER,1915,0.42305645
Peru,PER,1916,0.43473548
Peru,PER,1917,0.43804315
Peru,PER,1918,0.41992846
Peru,PER,1919,0.42224059
Peru,PER,1920,0.45110327
Peru,PER,1921,0.5068828
Peru,PER,1922,0.6025041
Peru,PER,1923,0.5983491
Peru,PER,1924,0.71518856
Peru,PER,1925,0.93172085
Peru,PER,1926,0.9074952
Peru,PER,1927,0.88379574
Peru,PER,1928,0.99946946
Peru,PER,1929,1.2955884
Peru,PER,1930,1.0127131
Peru,PER,1931,0.79736793
Peru,PER,1932,0.71631813
Peru,PER,1933,1.1431029
Peru,PER,1934,1.1396378
Peru,PER,1935,1.1907829
Peru,PER,1936,1.2106441
Peru,PER,1937,1.4158393
Peru,PER,1938,1.2672883
Peru,PER,1939,0.91123354
Peru,PER,1940,0.8115697
Peru,PER,1941,0.79095876
Peru,PER,1942,0.8949984
Peru,PER,1943,0.95783013
Peru,PER,1944,0.92435515
Peru,PER,1945,0.88246775
Peru,PER,1946,0.7981255
Peru,PER,1947,0.804127
Peru,PER,1948,0.8542975
Peru,PER,1949,0.8705051
Peru,PER,1950,0.59148896
Peru,PER,1951,0.60433596
Peru,PER,1952,0.6386461
Peru,PER,1953,0.66022265
Peru,PER,1954,0.72630477
Peru,PER,1955,0.6938679
Peru,PER,1956,0.69525254
Peru,PER,1957,0.71475554
Peru,PER,1958,0.7678402
Peru,PER,1959,0.73039556
Peru,PER,1960,0.8026398
Peru,PER,1961,0.82397
Peru,PER,1962,0.9228595
Peru,PER,1963,0.9199556
Peru,PER,1964,1.0708319
Peru,PER,1965,1.0144247
Peru,PER,1966,1.0917765
Peru,PER,1967,1.0928336
Peru,PER,1968,1.1279566
Peru,PER,1969,1.1567708
Peru,PER,1970,1.3099349
Peru,PER,1971,1.336311
Peru,PER,1972,1.2697603
Peru,PER,1973,1.3439953
Peru,PER,1974,1.4162779
Peru,PER,1975,1.4200193
Peru,PER,1976,1.4153428
Peru,PER,1977,1.4358411
Peru,PER,1978,1.3470397
Peru,PER,1979,1.3023639
Peru,PER,1980,1.3757226
Peru,PER,1981,1.3398565
Peru,PER,1982,1.2844032
Peru,PER,1983,1.0831763
Peru,PER,1984,1.0698347
Peru,PER,1985,0.9852133
Peru,PER,1986,1.077525
Peru,PER,1987,1.2429599
Peru,PER,1988,1.1832376
Peru,PER,1989,1.0063725
Peru,PER,1990,0.96796304
Peru,PER,1991,0.9191821
Peru,PER,1992,0.91055477
Peru,PER,1993,1.0157723
Peru,PER,1994,0.99064475
Peru,PER,1995,1.0089809
Peru,PER,1996,0.9725805
Peru,PER,1997,1.0756861
Peru,PER,1998,1.0693556
Peru,PER,1999,1.1112813
Peru,PER,2000,1.1294125
Peru,PER,2001,0.99874294
Peru,PER,2002,0.9881274
Peru,PER,2003,0.9488392
Peru,PER,2004,1.1367415
Peru,PER,2005,1.3121792
Peru,PER,2006,1.001785
Peru,PER,2007,1.2121888
Peru,PER,2008,1.4167206
Peru,PER,2009,1.7690046
Peru,PER,2010,1.9560134
Peru,PER,2011,1.659697
Peru,PER,2012,1.5297244
Peru,PER,2013,1.4322767
Peru,PER,2014,1.6270809
Peru,PER,2015,1.6028944
Peru,PER,2016,1.6963995
Peru,PER,2017,1.7000353
Peru,PER,2018,1.7129294
Peru,PER,2019,1.7572007
Peru,PER,2020,1.4258962
Peru,PER,2021,1.669323
Philippines,PHL,1907,0.0009789268
Philippines,PHL,1908,0.0024061326
Philippines,PHL,1909,0.007096894
Philippines,PHL,1910,0.006512246
Philippines,PHL,1911,0.0045732693
Philippines,PHL,1912,0.00044962368
Philippines,PHL,1913,0.0008840971
Philippines,PHL,1914,0.0021730151
Philippines,PHL,1915,0.006409272
Philippines,PHL,1916,0.0058812834
Philippines,PHL,1917,0.0012390644
Philippines,PHL,1918,0.0032416875
Philippines,PHL,1919,0.00635862
Philippines,PHL,1920,0.010909842
Philippines,PHL,1921,0.0072558825
Philippines,PHL,1922,0.007857666
Philippines,PHL,1923,0.007696543
Philippines,PHL,1924,0.008256696
Philippines,PHL,1925,0.00808739
Philippines,PHL,1926,0.0048218165
Philippines,PHL,1927,0.0037108844
Philippines,PHL,1928,0.007245504
Philippines,PHL,1929,0.0061190496
Philippines,PHL,1930,0.0075624245
Philippines,PHL,1931,0.006780714
Philippines,PHL,1932,0.0072299563
Philippines,PHL,1933,0.0061842008
Philippines,PHL,1934,0.0069121835
Philippines,PHL,1935,0.007599448
Philippines,PHL,1936,0.009078933
Philippines,PHL,1937,0.008869273
Philippines,PHL,1938,0.011302139
Philippines,PHL,1939,0.0059326673
Philippines,PHL,1940,0.007811004
Philippines,PHL,1941,0.0061017387
Philippines,PHL,1945,0.000886335
Philippines,PHL,1946,0.006745409
Philippines,PHL,1947,0.011461842
Philippines,PHL,1948,0.012229601
Philippines,PHL,1949,0.017574823
Philippines,PHL,1950,0.19513862
Philippines,PHL,1951,0.18407387
Philippines,PHL,1952,0.20087081
Philippines,PHL,1953,0.1913696
Philippines,PHL,1954,0.24198796
Philippines,PHL,1955,0.2872853
Philippines,PHL,1956,0.25967044
Philippines,PHL,1957,0.2672678
Philippines,PHL,1958,0.28741962
Philippines,PHL,1959,0.26314753
Philippines,PHL,1960,0.29224214
Philippines,PHL,1961,0.29692596
Philippines,PHL,1962,0.3424077
Philippines,PHL,1963,0.3695375
Philippines,PHL,1964,0.40175992
Philippines,PHL,1965,0.42567968
Philippines,PHL,1966,0.477799
Philippines,PHL,1967,0.52601194
Philippines,PHL,1968,0.6252017
Philippines,PHL,1969,0.62585616
Philippines,PHL,1970,0.66117346
Philippines,PHL,1971,0.7170855
Philippines,PHL,1972,0.6700762
Philippines,PHL,1973,0.7796155
Philippines,PHL,1974,0.7367372
Philippines,PHL,1975,0.7661961
Philippines,PHL,1976,0.8065955
Philippines,PHL,1977,0.8214781
Philippines,PHL,1978,0.8145488
Philippines,PHL,1979,0.80652386
Philippines,PHL,1980,0.7614396
Philippines,PHL,1981,0.69502175
Philippines,PHL,1982,0.6839328
Philippines,PHL,1983,0.6748235
Philippines,PHL,1984,0.5761246
Philippines,PHL,1985,0.5089907
Philippines,PHL,1986,0.5172842
Philippines,PHL,1987,0.5659787
Philippines,PHL,1988,0.6379733
Philippines,PHL,1989,0.64706886
Philippines,PHL,1990,0.67170626
Philippines,PHL,1991,0.6895948
Philippines,PHL,1992,0.74822056
Philippines,PHL,1993,0.7404112
Philippines,PHL,1994,0.8000331
Philippines,PHL,1995,0.8657034
Philippines,PHL,1996,0.8634164
Philippines,PHL,1997,0.96346056
Philippines,PHL,1998,0.91624045
Philippines,PHL,1999,0.8941228
Philippines,PHL,2000,0.9280322
Philippines,PHL,2001,0.8829261
Philippines,PHL,2002,0.8630847
Philippines,PHL,2003,0.8465505
Philippines,PHL,2004,0.8601069
Philippines,PHL,2005,0.8494215
Philippines,PHL,2006,0.75679445
Philippines,PHL,2007,0.79010594
Philippines,PHL,2008,0.84710735
Philippines,PHL,2009,0.8229622
Philippines,PHL,2010,0.8765382
Philippines,PHL,2011,0.8692581
Philippines,PHL,2012,0.90407497
Philippines,PHL,2013,0.9632471
Philippines,PHL,2014,1.0015633
Philippines,PHL,2015,1.0914071
Philippines,PHL,2016,1.1686072
Philippines,PHL,2017,1.2661793
Philippines,PHL,2018,1.3063054
Philippines,PHL,2019,1.3157338
Philippines,PHL,2020,1.2092029
Philippines,PHL,2021,1.2668023
Poland,POL,1800,0.045189332
Poland,POL,1801,0.048899516
Poland,POL,1802,0.049343564
Poland,POL,1803,0.050176714
Poland,POL,1804,0.049413763
Poland,POL,1805,0.061216537
Poland,POL,1806,0.05531447
Poland,POL,1807,0.03982849
Poland,POL,1808,0.052587613
Poland,POL,1809,0.049153995
Poland,POL,1810,0.058625095
Poland,POL,1811,0.060448285
Poland,POL,1812,0.04621533
Poland,POL,1813,0.03847724
Poland,POL,1814,0.050314993
Poland,POL,1815,0.058696058
Poland,POL,1816,0.06695161
Poland,POL,1817,0.07292754
Poland,POL,1818,0.08986743
Poland,POL,1819,0.07327879
Poland,POL,1820,0.071687624
Poland,POL,1821,0.078836694
Poland,POL,1822,0.085877135
Poland,POL,1823,0.11446584
Poland,POL,1824,0.11874538
Poland,POL,1825,0.122617334
Poland,POL,1826,0.111967854
Poland,POL,1827,0.119157985
Poland,POL,1828,0.109338894
Poland,POL,1829,0.09571049
Poland,POL,1830,0.08815281
Poland,POL,1831,0.071625955
Poland,POL,1832,0.09072627
Poland,POL,1833,0.09357449
Poland,POL,1834,0.09764417
Poland,POL,1835,0.103852116
Poland,POL,1836,0.116836585
Poland,POL,1837,0.12466344
Poland,POL,1838,0.13329282
Poland,POL,1839,0.14026114
Poland,POL,1840,0.16289388
Poland,POL,1841,0.17585275
Poland,POL,1842,0.18622164
Poland,POL,1843,0.18188983
Poland,POL,1844,0.19233882
Poland,POL,1845,0.22279966
Poland,POL,1846,0.23364756
Poland,POL,1847,0.23769778
Poland,POL,1848,0.237672
Poland,POL,1849,0.23253947
Poland,POL,1850,0.2454724
Poland,POL,1851,0.26237336
Poland,POL,1852,0.3096284
Poland,POL,1853,0.31955928
Poland,POL,1854,0.34927943
Poland,POL,1855,0.40570477
Poland,POL,1856,0.45020613
Poland,POL,1857,0.47263515
Poland,POL,1858,0.5354172
Poland,POL,1859,0.48794186
Poland,POL,1860,0.50710803
Poland,POL,1861,0.51296884
Poland,POL,1862,0.5815207
Poland,POL,1863,0.6556698
Poland,POL,1864,0.7224304
Poland,POL,1865,0.7897331
Poland,POL,1866,0.7629849
Poland,POL,1867,0.82400084
Poland,POL,1868,0.9252935
Poland,POL,1869,0.94309914
Poland,POL,1870,0.9930469
Poland,POL,1871,1.1148727
Poland,POL,1872,1.1950223
Poland,POL,1873,1.2754513
Poland,POL,1874,1.377349
Poland,POL,1875,1.3326684
Poland,POL,1876,1.3419988
Poland,POL,1877,1.2439793
Poland,POL,1878,1.2890977
Poland,POL,1879,1.3825294
Poland,POL,1880,1.3549688
Poland,POL,1881,1.3290346
Poland,POL,1882,1.3600887
Poland,POL,1883,1.4719313
Poland,POL,1884,1.5119991
Poland,POL,1885,1.5563366
Poland,POL,1886,1.5724953
Poland,POL,1887,1.5606699
Poland,POL,1888,1.712302
Poland,POL,1889,1.8254008
Poland,POL,1890,1.863796
Poland,POL,1891,1.9975451
Poland,POL,1892,1.8814762
Poland,POL,1893,1.9641494
Poland,POL,1894,1.9818106
Poland,POL,1895,2.0903907
Poland,POL,1896,2.232577
Poland,POL,1897,2.3150487
Poland,POL,1898,2.4956057
Poland,POL,1899,2.5627477
Poland,POL,1900,2.6009102
Poland,POL,1901,2.7284997
Poland,POL,1902,2.6520562
Poland,POL,1903,2.7539628
Poland,POL,1904,2.7703326
Poland,POL,1905,2.9690907
Poland,POL,1906,3.0981333
Poland,POL,1907,3.4088545
Poland,POL,1908,3.6110878
Poland,POL,1909,3.6959872
Poland,POL,1910,3.6582386
Poland,POL,1911,3.8681533
Poland,POL,1912,4.339727
Poland,POL,1913,4.5958824
Poland,POL,1914,3.8785331
Poland,POL,1915,3.8297246
Poland,POL,1916,4.4452343
Poland,POL,1917,4.9941726
Poland,POL,1918,4.2390885
Poland,POL,1919,0.11457664
Poland,POL,1920,3.2054744
Poland,POL,1921,3.1277223
Poland,POL,1922,2.962328
Poland,POL,1923,2.133953
Poland,POL,1924,1.9112495
Poland,POL,1925,1.8897583
Poland,POL,1926,1.8613781
Poland,POL,1927,2.308402
Poland,POL,1928,2.3542302
Poland,POL,1929,2.6827576
Poland,POL,1930,2.0623589
Poland,POL,1931,1.978672
Poland,POL,1932,1.502558
Poland,POL,1933,1.5368603
Poland,POL,1934,1.59836
Poland,POL,1935,1.6212175
Poland,POL,1936,1.7419575
Poland,POL,1937,1.9545617
Poland,POL,1938,2.0665188
Poland,POL,1939,1.7873522
Poland,POL,1940,5.7815766
Poland,POL,1941,5.747296
Poland,POL,1942,6.4216537
Poland,POL,1943,7.127718
Poland,POL,1944,6.9432707
Poland,POL,1945,2.22575
Poland,POL,1946,3.9905047
Poland,POL,1947,3.5597203
Poland,POL,1948,3.5241618
Poland,POL,1949,4.2279577
Poland,POL,1950,4.5235944
Poland,POL,1951,4.838399
Poland,POL,1952,4.981312
Poland,POL,1953,5.3191743
Poland,POL,1954,5.5413637
Poland,POL,1955,5.690291
Poland,POL,1956,6.033538
Poland,POL,1957,6.3642216
Poland,POL,1958,6.18299
Poland,POL,1959,6.5246763
Poland,POL,1960,6.7630544
Poland,POL,1961,6.927885
Poland,POL,1962,7.1553817
Poland,POL,1963,7.54693
Poland,POL,1964,7.853124
Poland,POL,1965,7.909947
Poland,POL,1966,8.012453
Poland,POL,1967,8.154182
Poland,POL,1968,8.61424
Poland,POL,1969,9.093198
Poland,POL,1970,9.363172
Poland,POL,1971,9.565078
Poland,POL,1972,9.991279
Poland,POL,1973,10.08686
Poland,POL,1974,10.311203
Poland,POL,1975,11.055535
Poland,POL,1976,11.630795
Poland,POL,1977,12.093051
Poland,POL,1978,12.356221
Poland,POL,1979,12.541323
Poland,POL,1980,13.043648
Poland,POL,1981,11.408211
Poland,POL,1982,11.632667
Poland,POL,1983,11.523488
Poland,POL,1984,11.727433
Poland,POL,1985,11.9558325
Poland,POL,1986,12.069638
Poland,POL,1987,12.315493
Poland,POL,1988,11.748361
Poland,POL,1989,11.127728
Poland,POL,1990,9.899408
Poland,POL,1991,9.794603
Poland,POL,1992,9.535346
Poland,POL,1993,9.536919
Poland,POL,1994,9.394602
Poland,POL,1995,9.449833
Poland,POL,1996,9.8323965
Poland,POL,1997,9.571921
Poland,POL,1998,8.842245
Poland,POL,1999,8.592173
Poland,POL,2000,8.251497
Poland,POL,2001,8.117609
Poland,POL,2002,7.933514
Poland,POL,2003,8.275798
Poland,POL,2004,8.405946
Poland,POL,2005,8.383716
Poland,POL,2006,8.7507715
Poland,POL,2007,8.741307
Poland,POL,2008,8.57893
Poland,POL,2009,8.218549
Poland,POL,2010,8.6772
Poland,POL,2011,8.656909
Poland,POL,2012,8.458965
Poland,POL,2013,8.357247
Poland,POL,2014,8.043131
Poland,POL,2015,8.130483
Poland,POL,2016,8.418466
Poland,POL,2017,8.764865
Poland,POL,2018,8.749628
Poland,POL,2019,8.273783
Poland,POL,2020,7.8984118
Poland,POL,2021,8.577376
Portugal,PRT,1870,0.0050872955
Portugal,PRT,1871,0.008420389
Portugal,PRT,1872,0.11878133
Portugal,PRT,1873,0.16458233
Portugal,PRT,1874,0.119768955
Portugal,PRT,1875,0.2618335
Portugal,PRT,1876,0.2552919
Portugal,PRT,1877,0.14832078
Portugal,PRT,1878,0.1409442
Portugal,PRT,1879,0.15438968
Portugal,PRT,1880,0.19059819
Portugal,PRT,1881,0.19149455
Portugal,PRT,1882,0.23135684
Portugal,PRT,1883,0.24098569
Portugal,PRT,1884,0.2519677
Portugal,PRT,1885,0.231518
Portugal,PRT,1886,0.25368255
Portugal,PRT,1887,0.25898087
Portugal,PRT,1888,0.27678373
Portugal,PRT,1889,0.31568858
Portugal,PRT,1890,0.33432227
Portugal,PRT,1891,0.34404802
Portugal,PRT,1892,0.3321387
Portugal,PRT,1893,0.29478484
Portugal,PRT,1894,0.343696
Portugal,PRT,1895,0.32575518
Portugal,PRT,1896,0.32970834
Portugal,PRT,1897,0.34399113
Portugal,PRT,1898,0.39110333
Portugal,PRT,1899,0.39981788
Portugal,PRT,1900,0.4564266
Portugal,PRT,1901,0.43867227
Portugal,PRT,1902,0.4771153
Portugal,PRT,1903,0.45521823
Portugal,PRT,1904,0.4618679
Portugal,PRT,1905,0.44755602
Portugal,PRT,1906,0.51021045
Portugal,PRT,1907,0.5519473
Portugal,PRT,1908,0.5441116
Portugal,PRT,1909,0.54899263
Portugal,PRT,1910,0.55507606
Portugal,PRT,1911,0.5343439
Portugal,PRT,1912,0.61866736
Portugal,PRT,1913,0.65184265
Portugal,PRT,1914,0.5687565
Portugal,PRT,1915,0.51871794
Portugal,PRT,1916,0.5014893
Portugal,PRT,1917,0.27711645
Portugal,PRT,1918,0.18286802
Portugal,PRT,1919,0.3586776
Portugal,PRT,1920,0.34737757
Portugal,PRT,1921,0.3517795
Portugal,PRT,1922,0.48023906
Portugal,PRT,1923,0.42937768
Portugal,PRT,1924,0.4800688
Portugal,PRT,1925,0.48878008
Portugal,PRT,1926,0.4853149
Portugal,PRT,1927,0.55526394
Portugal,PRT,1928,0.60352594
Portugal,PRT,1929,0.59254175
Portugal,PRT,1930,0.63790035
Portugal,PRT,1931,0.5714573
Portugal,PRT,1932,0.48798937
Portugal,PRT,1933,0.56849146
Portugal,PRT,1934,0.57540536
Portugal,PRT,1935,0.6074829
Portugal,PRT,1936,0.5658654
Portugal,PRT,1937,0.66755456
Portugal,PRT,1938,0.5505889
Portugal,PRT,1939,0.6279073
Portugal,PRT,1940,0.5093541
Portugal,PRT,1941,0.48880297
